theta,gen,true_prior,mean_total_nll_per_adult,num_adults,num_adult_trials,mean_nll_per_trial
"(15,1)",0.6,0.02,70.75962230109266,61,1423,3.033265608128357
"(15,1)",0.7,0.02,59.68341814213575,61,1423,2.5584599484682227
"(15,1)",0.8,0.02,57.338921518216075,61,1423,2.4579579849692066
"(15,1)",0.9,0.02,48.6164775499886,61,1423,2.0840513918125825
"(19,1)",0.1,0.02,175.15379332334237,61,1423,7.50834953810533
"(19,1)",0.2,0.02,131.70044423201955,61,1423,5.64562691367055
"(19,1)",0.3,0.02,110.33346399471694,61,1423,4.729684682837479
"(19,1)",0.4,0.02,71.92374147259038,61,1423,3.0831681165340923
"(19,1)",0.5,0.02,65.4176451040547,61,1423,2.8042700993305245
"(19,1)",0.6,0.02,79.8796177452426,61,1423,3.4242141127616295
"(19,1)",0.7,0.02,55.54761925445986,61,1423,2.3811699047941333
"(19,1)",0.8,0.02,59.77518824282343,61,1423,2.5623938740774626
"(19,1)",0.9,0.02,55.69369521180315,61,1423,2.3874317694448295
