run_id,theta,p_gen,total_nll,num_trials,k,aic
6,"(4,1)",0.1,115.12925464970229,6,1,232.25850929940458
7,"(4,1)",0.1,115.12925464970229,6,1,232.25850929940458
8,"(4,1)",0.1,138.15510557964274,6,1,278.3102111592855
9,"(4,1)",0.1,11.499870256272494,9,1,24.99974051254499
10,"(4,1)",0.1,36.96806822158215,9,1,75.9361364431643
11,"(4,1)",0.1,58.52542788294542,11,1,119.05085576589084
12,"(4,1)",0.1,42.8091095083954,8,1,87.6182190167908
13,"(4,1)",0.1,79.42732744498592,7,1,160.85465488997184
14,"(4,1)",0.1,56.40147651504546,7,1,114.80295303009092
15,"(4,1)",0.1,42.8091095083954,8,1,87.6182190167908
16,"(4,1)",0.1,115.12925464970229,6,1,232.25850929940458
17,"(4,1)",0.1,79.42732744498592,7,1,160.85465488997184
18,"(4,1)",0.1,138.15510557964274,7,1,278.3102111592855
19,"(4,1)",0.1,79.42732744498592,7,1,160.85465488997184
20,"(4,1)",0.1,56.40147651504546,7,1,114.80295303009092
1,"(4,1)",0.2,42.6458752098351,8,2,89.2917504196702
2,"(4,1)",0.2,14.800120388361371,8,2,33.60024077672274
3,"(4,1)",0.2,18.9976461702229,7,2,41.9952923404458
4,"(4,1)",0.2,17.653911423521805,7,2,39.30782284704361
5,"(4,1)",0.2,40.85411574060704,8,2,85.70823148121409
6,"(4,1)",0.2,53.901065678721494,6,2,111.80213135744299
7,"(4,1)",0.2,53.901065678721494,6,2,111.80213135744299
8,"(4,1)",0.2,138.15510557964274,6,2,280.3102111592855
9,"(4,1)",0.2,12.756120993331468,9,2,29.512241986662936
10,"(4,1)",0.2,15.784265415636678,9,2,35.56853083127336
11,"(4,1)",0.2,37.17084951120306,11,2,78.34169902240612
12,"(4,1)",0.2,19.62002427989464,8,2,43.24004855978928
13,"(4,1)",0.2,17.653911423521805,7,2,39.30782284704361
14,"(4,1)",0.2,15.75295266232876,7,2,35.50590532465752
15,"(4,1)",0.2,19.62002427989464,8,2,43.24004855978928
16,"(4,1)",0.2,53.901065678721494,6,2,111.80213135744299
17,"(4,1)",0.2,17.653911423521805,7,2,39.30782284704361
18,"(4,1)",0.2,39.39240794019728,7,2,82.78481588039456
19,"(4,1)",0.2,17.653911423521805,7,2,39.30782284704361
20,"(4,1)",0.2,15.75295266232876,7,2,35.50590532465752
1,"(4,1)",0.3,14.997770090849363,8,2,33.99554018169873
2,"(4,1)",0.3,10.564800438644948,8,2,25.129600877289896
3,"(4,1)",0.3,16.995473409333876,7,2,37.99094681866775
4,"(4,1)",0.3,13.628177579347401,7,2,31.256355158694802
5,"(4,1)",0.3,13.62722408669761,8,2,31.25444817339522
6,"(4,1)",0.3,36.47394444743409,6,2,76.94788889486819
7,"(4,1)",0.3,36.47394444743409,6,2,76.94788889486819
8,"(4,1)",0.3,99.70430617930391,6,2,203.40861235860783
9,"(4,1)",0.3,11.327606195809071,9,2,26.655212391618143
10,"(4,1)",0.3,11.445590864695294,9,2,26.89118172939059
11,"(4,1)",0.3,14.004632998327677,11,2,32.00926599665536
12,"(4,1)",0.3,12.053331111682922,8,2,28.106662223365845
13,"(4,1)",0.3,13.628177579347401,7,2,31.256355158694802
14,"(4,1)",0.3,13.138629354028694,7,2,30.27725870805739
15,"(4,1)",0.3,12.053331111682922,8,2,28.106662223365845
16,"(4,1)",0.3,36.47394444743409,6,2,76.94788889486819
17,"(4,1)",0.3,13.628177579347401,7,2,31.256355158694802
18,"(4,1)",0.3,21.559821600801712,7,2,47.119643201603424
19,"(4,1)",0.3,13.628177579347401,7,2,31.256355158694802
20,"(4,1)",0.3,13.138629354028694,7,2,30.27725870805739
1,"(4,1)",0.4,13.643890021400265,8,2,31.28778004280053
2,"(4,1)",0.4,12.71361304755137,8,2,29.42722609510274
3,"(4,1)",0.4,34.11737494750417,7,2,72.23474989500833
4,"(4,1)",0.4,31.240989431582744,7,2,66.4819788631655
5,"(4,1)",0.4,12.72759928952611,8,2,29.45519857905222
6,"(4,1)",0.4,35.39830879296623,6,2,74.79661758593247
7,"(4,1)",0.4,35.39830879296623,6,2,74.79661758593247
8,"(4,1)",0.4,43.27911313764113,6,2,90.55822627528227
9,"(4,1)",0.4,12.89843773456344,9,2,29.79687546912688
10,"(4,1)",0.4,11.25419589993465,9,2,26.5083917998693
11,"(4,1)",0.4,12.982620579738342,11,2,29.965241159476683
12,"(4,1)",0.4,11.985661944796732,8,2,27.971323889593464
13,"(4,1)",0.4,31.240989431582744,7,2,66.4819788631655
14,"(4,1)",0.4,31.800605219518165,7,2,67.60121043903632
15,"(4,1)",0.4,11.985661944796732,8,2,27.971323889593464
16,"(4,1)",0.4,35.39830879296623,6,2,74.79661758593247
17,"(4,1)",0.4,31.240989431582744,7,2,66.4819788631655
18,"(4,1)",0.4,38.90486669028621,7,2,81.80973338057242
19,"(4,1)",0.4,31.240989431582744,7,2,66.4819788631655
20,"(4,1)",0.4,31.800605219518165,7,2,67.60121043903632
1,"(4,1)",0.5,32.888984331906244,8,2,69.77796866381249
2,"(4,1)",0.5,34.08604914661019,8,2,72.17209829322039
3,"(4,1)",0.5,52.26416825339125,7,2,108.5283365067825
4,"(4,1)",0.5,50.399383649148305,7,2,104.79876729829661
5,"(4,1)",0.5,32.442697229277826,8,2,68.88539445855565
6,"(4,1)",0.5,53.427319063196926,6,2,110.85463812639385
7,"(4,1)",0.5,53.427319063196926,6,2,110.85463812639385
8,"(4,1)",0.5,116.43858796968605,6,2,236.8771759393721
9,"(4,1)",0.5,15.567387994297622,9,2,35.134775988595244
10,"(4,1)",0.5,12.929413501821195,9,2,29.85882700364239
11,"(4,1)",0.5,13.827766357666231,11,2,31.655532715332463
12,"(4,1)",0.5,31.894361756762184,8,2,67.78872351352436
13,"(4,1)",0.5,50.399383649148305,7,2,104.79876729829661
14,"(4,1)",0.5,51.665050022479576,7,2,107.33010004495915
15,"(4,1)",0.5,31.894361756762184,8,2,67.78872351352436
16,"(4,1)",0.5,53.427319063196926,6,2,110.85463812639385
17,"(4,1)",0.5,50.399383649148305,7,2,104.79876729829661
18,"(4,1)",0.5,76.45316999313738,7,2,156.90633998627476
19,"(4,1)",0.5,50.399383649148305,7,2,104.79876729829661
20,"(4,1)",0.5,51.665050022479576,7,2,107.33010004495915
