theta,gen,true_prior,mean_total_nll_per_adult,num_adults,num_adult_trials,mean_nll_per_trial
"(3,1)",0.2,0.02,205.786531290921,20,1194,3.4470105743872863
"(3,1)",0.3,0.02,179.2024858212717,20,1194,3.0017166804233115
"(3,1)",0.4,0.02,196.67117093143366,20,1194,3.294324471213294
"(3,1)",0.5,0.02,135.43553486828063,20,1194,2.268601924091803
"(3,1)",0.6,0.02,133.78410558862566,20,1194,2.2409397921042826
"(3,1)",0.7,0.02,112.91905841429791,20,1194,1.891441514477352
"(3,1)",0.8,0.02,128.51731974411484,20,1194,2.152718923687016
"(3,1)",0.9,0.02,119.56837620309523,20,1194,2.002820371911143
"(4,1)",0.1,0.02,900.5649160816204,20,1194,15.084839465353774
"(4,1)",0.2,0.02,825.109181681249,20,1194,13.820924316268828
"(4,1)",0.3,0.02,223.56194779984372,20,1194,3.744756244553496
"(4,1)",0.4,0.02,213.61345928563452,20,1194,3.5781148959067757
"(4,1)",0.5,0.02,175.9500489038873,20,1194,2.947237000065114
"(4,1)",0.6,0.02,153.43666610903568,20,1194,2.570128410536611
"(4,1)",0.7,0.02,153.5324615262935,20,1194,2.5717330238910137
"(4,1)",0.8,0.02,115.9302814133619,20,1194,1.9418807606928292
"(4,1)",0.9,0.02,149.19670070907918,20,1194,2.4991072145574402
"(5,1)",0.1,0.02,1010.1680432971483,20,1194,16.920737743670827
"(5,1)",0.2,0.02,282.4855274950777,20,1194,4.731750879314534
"(5,1)",0.3,0.02,232.68703126700206,20,1194,3.897605213852631
"(5,1)",0.4,0.02,195.82614659863125,20,1194,3.280169959776068
"(5,1)",0.5,0.02,174.70012397754937,20,1194,2.9263002341298052
"(5,1)",0.6,0.02,200.7583442709193,20,1194,3.3627863361963035
"(5,1)",0.7,0.02,181.98159279533857,20,1194,3.0482678860190715
"(5,1)",0.8,0.02,135.19703346925257,20,1194,2.2646069257831254
"(5,1)",0.9,0.02,143.42863749568068,20,1194,2.4024897402961587
"(6,1)",0.1,0.02,961.206571401531,20,1194,16.100612586290303
"(6,1)",0.2,0.02,857.9712753189409,20,1194,14.371378146045911
"(6,1)",0.3,0.02,214.94982403664784,20,1194,3.600499565102979
"(6,1)",0.4,0.02,212.55175066177577,20,1194,3.5603308318555404
"(6,1)",0.5,0.02,338.04697427255945,20,1194,5.662428379774865
"(6,1)",0.6,0.02,205.46040360304747,20,1194,3.4415477990460213
"(6,1)",0.7,0.02,165.4051730355866,20,1194,2.770605913493913
"(6,1)",0.8,0.02,157.97135967769378,20,1194,2.6460864267620403
"(6,1)",0.9,0.02,138.63527468135825,20,1194,2.322198905885398
"(9,1)",0.1,0.02,324.5479906325873,20,1194,5.436314750964611
"(9,1)",0.2,0.02,943.7502375726492,20,1194,15.808211684633989
"(9,1)",0.3,0.02,1004.0672590130538,20,1194,16.818547052144954
"(9,1)",0.4,0.02,441.6050220138648,20,1194,7.397069045458372
"(9,1)",0.5,0.02,365.96921085337715,20,1194,6.130137535232448
"(9,1)",0.6,0.02,807.0786331180524,20,1194,13.518905077354312
"(9,1)",0.7,0.02,393.5109927968102,20,1194,6.591473916194476
"(9,1)",0.8,0.02,510.9451571423725,20,1194,8.558545345768383
"(9,1)",0.9,0.02,194.57961227724257,20,1194,3.259289987893511
"(15,1)",0.1,0.02,1030.3870048492465,20,1194,17.259413816570294
"(15,1)",0.2,0.02,926.4707204233591,20,1194,15.518772536404676
"(15,1)",0.3,0.02,894.3456610471983,20,1194,14.980664339149051
"(15,1)",0.4,0.02,863.7341280467856,20,1194,14.46790834249222
"(15,1)",0.5,0.02,674.0223955840659,20,1194,11.290157379967603
"(15,1)",0.6,0.02,775.2571023443695,20,1194,12.985881111295972
"(15,1)",0.7,0.02,527.9249975270286,20,1194,8.842964782697297
"(15,1)",0.8,0.02,624.3794520363002,20,1194,10.458617287040205
"(15,1)",0.9,0.02,585.9004209292441,20,1194,9.814077402499901
"(19,1)",0.1,0.02,950.6755019676442,20,1194,15.924212763277122
"(19,1)",0.2,0.02,954.7786239082634,20,1194,15.992941774007763
"(19,1)",0.3,0.02,731.4932865187068,20,1194,12.25281886966008
"(19,1)",0.4,0.02,733.0309592938623,20,1194,12.278575532560508
"(19,1)",0.5,0.02,735.4866424833127,20,1194,12.319709254326845
"(19,1)",0.6,0.02,806.1935981756945,20,1194,13.50408037145217
"(19,1)",0.7,0.02,704.987227624433,20,1194,11.80883128349134
"(19,1)",0.8,0.02,710.8961681293027,20,1194,11.907808511378605
"(19,1)",0.9,0.02,622.5748167111811,20,1194,10.428388889634524
