run_id,theta,p_gen,total_nll,num_trials,k,aic
6,"(3,1)",0.4,18.83387887495887,9,2,41.66775774991774
7,"(3,1)",0.4,19.341694559226795,19,2,42.68338911845359
8,"(3,1)",0.4,29.684847594541022,22,2,63.369695189082044
9,"(3,1)",0.4,15.772146888942624,14,2,35.544293777885244
10,"(3,1)",0.4,19.471660292293386,10,2,42.94332058458677
11,"(3,1)",0.4,14.337431714278246,10,2,32.67486342855649
12,"(3,1)",0.4,21.652277133229944,9,2,47.30455426645989
13,"(3,1)",0.4,21.578467820635254,14,2,47.15693564127051
14,"(3,1)",0.4,19.402986696011766,13,2,42.80597339202353
15,"(3,1)",0.4,24.619314476980918,17,2,53.238628953961836
16,"(3,1)",0.4,14.783566018280922,10,2,33.567132036561844
17,"(3,1)",0.4,80.9414551776157,8,2,165.8829103552314
18,"(3,1)",0.4,25.946200442398155,20,2,55.89240088479631
19,"(3,1)",0.4,40.087772962967456,9,2,84.17554592593491
20,"(3,1)",0.4,18.48639284266275,14,2,40.9727856853255
1,"(3,1)",0.5,23.130101961496795,19,2,50.26020392299359
2,"(3,1)",0.5,51.824541208072155,7,2,107.64908241614431
3,"(3,1)",0.5,19.999406988644967,17,2,43.998813977289934
4,"(3,1)",0.5,22.17084305357821,19,2,48.34168610715642
5,"(3,1)",0.5,12.593302758275282,10,2,29.186605516550564
6,"(3,1)",0.5,19.40602834936156,9,2,42.81205669872312
7,"(3,1)",0.5,25.170374433821998,19,2,54.340748867643995
8,"(3,1)",0.5,30.99298195348061,22,2,65.98596390696122
9,"(3,1)",0.5,18.464580338356697,14,2,40.929160676713394
10,"(3,1)",0.5,17.249869936977767,10,2,38.499739873955534
11,"(3,1)",0.5,13.393594576286553,10,2,30.787189152573106
12,"(3,1)",0.5,21.08000478293323,9,2,46.16000956586646
13,"(3,1)",0.5,22.304480579288963,14,2,48.60896115857793
14,"(3,1)",0.5,20.273178978301992,13,2,44.546357956603984
15,"(3,1)",0.5,31.73044970607687,17,2,67.46089941215374
16,"(3,1)",0.5,14.937646344075077,10,2,33.875292688150154
17,"(3,1)",0.5,79.45110797365132,8,2,162.90221594730264
18,"(3,1)",0.5,26.425634531377263,20,2,56.851269062754525
19,"(3,1)",0.5,39.61846856254198,9,2,83.23693712508395
20,"(3,1)",0.5,19.668276318656112,14,2,43.336552637312224
1,"(3,1)",0.6,24.37989291257767,19,2,52.75978582515534
2,"(3,1)",0.6,51.255709546958215,7,2,106.51141909391643
3,"(3,1)",0.6,18.550711147116594,17,2,41.10142229423319
4,"(3,1)",0.6,20.776369562711587,19,2,45.55273912542317
5,"(3,1)",0.6,32.13358612542179,10,2,68.26717225084359
6,"(3,1)",0.6,38.23870668521171,9,2,80.47741337042342
7,"(3,1)",0.6,25.878466946728174,19,2,55.75693389345635
8,"(3,1)",0.6,28.65573288184609,22,2,61.31146576369218
9,"(3,1)",0.6,19.021122780918347,14,2,42.042245561836694
10,"(3,1)",0.6,38.26610565939982,10,2,80.53221131879964
11,"(3,1)",0.6,33.77279856655712,10,2,71.54559713311424
12,"(3,1)",0.6,40.24018668542183,9,2,84.48037337084367
13,"(3,1)",0.6,24.76107126651558,14,2,53.52214253303116
14,"(3,1)",0.6,19.77180277557684,13,2,43.54360555115368
15,"(3,1)",0.6,31.460434492711748,17,2,66.9208689854235
16,"(3,1)",0.6,35.358381892800985,10,2,74.71676378560197
17,"(3,1)",0.6,81.29367577120505,8,2,166.5873515424101
18,"(3,1)",0.6,28.50773079054527,20,2,61.01546158109054
19,"(3,1)",0.6,59.36743763026628,9,2,122.73487526053256
20,"(3,1)",0.6,19.775753780403615,14,2,43.55150756080723
1,"(3,1)",0.7,24.417913050693326,19,2,52.83582610138665
2,"(3,1)",0.7,51.81673763392989,7,2,107.63347526785978
3,"(3,1)",0.7,19.29631730413212,17,2,42.59263460826424
4,"(3,1)",0.7,22.985016892766016,19,2,49.97003378553203
5,"(3,1)",0.7,15.002587483497155,10,2,34.00517496699431
6,"(3,1)",0.7,21.007662687653397,9,2,46.015325375306794
7,"(3,1)",0.7,26.117633998503056,19,2,56.23526799700611
8,"(3,1)",0.7,31.114648329941712,22,2,66.22929665988343
9,"(3,1)",0.7,18.026294729295387,14,2,40.052589458590774
10,"(3,1)",0.7,19.280679863150176,10,2,42.56135972630035
11,"(3,1)",0.7,15.697910943479695,10,2,35.39582188695939
12,"(3,1)",0.7,22.088575399222105,9,2,48.17715079844421
13,"(3,1)",0.7,21.204012481670077,14,2,46.408024963340154
14,"(3,1)",0.7,21.91622337346564,13,2,47.83244674693128
15,"(3,1)",0.7,32.626221441591824,17,2,69.25244288318365
16,"(3,1)",0.7,17.751303769530455,10,2,39.50260753906091
17,"(3,1)",0.7,79.40165969823734,8,2,162.80331939647468
18,"(3,1)",0.7,27.761666370990106,20,2,59.52333274198021
19,"(3,1)",0.7,41.5077849732856,9,2,87.0155699465712
20,"(3,1)",0.7,19.751816441632908,14,2,43.503632883265816
1,"(3,1)",0.8,24.26409220117337,19,2,52.52818440234674
2,"(3,1)",0.8,33.71485361544002,7,2,71.42970723088004
3,"(3,1)",0.8,21.285316207745183,17,2,46.570632415490365
4,"(3,1)",0.8,21.66329224973566,19,2,47.32658449947132
5,"(3,1)",0.8,14.97383001679632,10,2,33.94766003359264
6,"(3,1)",0.8,20.34563016010416,9,2,44.69126032020832
7,"(3,1)",0.8,31.095528310509927,19,2,66.19105662101985
8,"(3,1)",0.8,24.925411289880675,22,2,53.85082257976135
9,"(3,1)",0.8,18.629003938445084,14,2,41.25800787689017
10,"(3,1)",0.8,20.00915792348295,10,2,44.0183158469659
11,"(3,1)",0.8,16.230666310679325,10,2,36.46133262135865
12,"(3,1)",0.8,21.44424244877227,9,2,46.88848489754454
13,"(3,1)",0.8,20.661208361555037,14,2,45.322416723110074
14,"(3,1)",0.8,24.705785719959874,13,2,53.41157143991975
15,"(3,1)",0.8,35.770390648172324,17,2,75.54078129634465
16,"(3,1)",0.8,17.389743795097367,10,2,38.779487590194734
17,"(3,1)",0.8,41.721221183090265,8,2,87.44244236618053
18,"(3,1)",0.8,25.93450451806925,20,2,55.8690090361385
19,"(3,1)",0.8,21.73192452122405,9,2,47.4638490424481
20,"(3,1)",0.8,19.77071632250252,14,2,43.54143264500504
1,"(3,1)",0.9,24.221934013198563,19,2,52.443868026397126
2,"(3,1)",0.9,73.09174142001083,7,2,150.18348284002167
3,"(3,1)",0.9,22.338197444410635,17,2,48.67639488882127
4,"(3,1)",0.9,23.72540319380356,19,2,51.45080638760712
5,"(3,1)",0.9,18.035790951085716,10,2,40.07158190217143
6,"(3,1)",0.9,80.51032232275895,9,2,165.0206446455179
7,"(3,1)",0.9,31.123405465839273,19,2,66.24681093167854
8,"(3,1)",0.9,26.75228580552419,22,2,57.50457161104838
9,"(3,1)",0.9,19.438622448318284,14,2,42.87724489663657
10,"(3,1)",0.9,22.98783364831281,10,2,49.97566729662562
11,"(3,1)",0.9,19.078313773102785,10,2,42.15662754620557
12,"(3,1)",0.9,81.95068390514912,9,2,167.90136781029824
13,"(3,1)",0.9,18.43249150613973,14,2,40.86498301227946
14,"(3,1)",0.9,27.74054596399502,13,2,59.48109192799004
15,"(3,1)",0.9,39.392280748216415,17,2,82.78456149643283
16,"(3,1)",0.9,18.037539269724956,10,2,40.07507853944991
17,"(3,1)",0.9,118.97436694984782,8,2,241.94873389969564
18,"(3,1)",0.9,24.841912238100388,20,2,53.683824476200776
19,"(3,1)",0.9,100.02961535537943,9,2,204.05923071075887
20,"(3,1)",0.9,18.480113166148698,14,2,40.960226332297395
1,"(4,1)",0.1,26.502353455470523,19,1,55.004706910941046
2,"(4,1)",0.1,79.42732744498592,7,1,160.85465488997184
3,"(4,1)",0.1,72.95160865487892,17,1,147.90321730975785
4,"(4,1)",0.1,55.900807616125746,19,1,113.80161523225149
5,"(4,1)",0.1,36.175860327512915,10,1,74.35172065502583
6,"(4,1)",0.1,45.804841781949385,9,1,93.60968356389877
7,"(4,1)",0.1,27.41322292541691,19,1,56.82644585083382
8,"(4,1)",0.1,45.40519979056511,22,1,92.81039958113023
9,"(4,1)",0.1,13.35590686869084,14,1,28.71181373738168
10,"(4,1)",0.1,61.69516461320984,10,1,125.39032922641968
11,"(4,1)",0.1,39.39223302216299,10,1,80.78446604432598
12,"(4,1)",0.1,66.3049640675816,9,1,134.6099281351632
13,"(4,1)",0.1,13.484983910965981,14,1,28.969967821931963
14,"(4,1)",0.1,63.853155413096836,13,1,129.70631082619366
15,"(4,1)",0.1,26.51328254451132,17,1,55.02656508902264
16,"(4,1)",0.1,11.331816671276245,10,1,24.66363334255249
17,"(4,1)",0.1,123.64644784111852,8,1,249.29289568223703
18,"(4,1)",0.1,30.90887292544566,20,1,63.81774585089132
19,"(4,1)",0.1,65.83496043833586,9,1,133.6699208766717
20,"(4,1)",0.1,12.283681335195924,14,1,26.567362670391848
1,"(4,1)",0.2,19.893712398553646,19,2,43.78742479710729
2,"(4,1)",0.2,17.653911423521805,7,2,39.30782284704361
3,"(4,1)",0.2,45.14902153552416,17,2,94.29804307104833
4,"(4,1)",0.2,24.712941616219055,19,2,53.42588323243811
5,"(4,1)",0.2,14.786394696770103,10,2,33.572789393540205
6,"(4,1)",0.2,22.769907233275887,9,2,49.539814466551775
7,"(4,1)",0.2,21.757285777157513,19,2,47.514571554315026
