run_id,theta,p_gen,total_nll,num_trials,k,aic
19,"(1,2)",0.1,202.46550092870862,42,1,406.93100185741724
20,"(1,2)",0.1,99.44710574757814,23,1,200.89421149515627
1,"(1,2)",0.2,34.518543628772214,17,2,73.03708725754443
2,"(1,2)",0.2,46.97804292760858,9,2,97.95608585521715
3,"(1,2)",0.2,91.5401720769161,17,2,187.0803441538322
4,"(1,2)",0.2,77.4914676317841,13,2,158.9829352635682
5,"(1,2)",0.2,21.6125725241379,16,2,47.2251450482758
6,"(1,2)",0.2,34.679646201351325,24,2,73.35929240270265
7,"(1,2)",0.2,82.89959986433936,15,2,169.79919972867873
8,"(1,2)",0.2,76.90944658065762,26,2,157.81889316131523
9,"(1,2)",0.2,144.59285722937918,13,2,293.18571445875835
10,"(1,2)",0.2,44.0384315087725,28,2,92.076863017545
11,"(1,2)",0.2,27.285581209325073,12,2,58.57116241865015
12,"(1,2)",0.2,36.71183685538336,10,2,77.42367371076672
13,"(1,2)",0.2,27.4807601665834,22,2,58.9615203331668
14,"(1,2)",0.2,26.504672749872046,14,2,57.00934549974409
15,"(1,2)",0.2,29.961730023539427,22,2,63.923460047078855
16,"(1,2)",0.2,42.82385836503045,10,2,89.6477167300609
17,"(1,2)",0.2,19.79683323634546,23,2,43.59366647269092
18,"(1,2)",0.2,42.91247102338705,17,2,89.8249420467741
19,"(1,2)",0.2,86.12539041593072,42,2,176.25078083186145
20,"(1,2)",0.2,100.58818953860504,23,2,205.17637907721007
1,"(1,2)",0.3,22.975078131036938,17,2,49.950156262073875
2,"(1,2)",0.3,60.572492100462966,9,2,125.14498420092593
3,"(1,2)",0.3,86.77288304145158,17,2,177.54576608290316
4,"(1,2)",0.3,53.145943028065645,13,2,110.29188605613129
5,"(1,2)",0.3,19.459036607588317,16,2,42.91807321517663
6,"(1,2)",0.3,26.411994733403677,24,2,56.823989466807355
7,"(1,2)",0.3,42.90598323890831,15,2,89.81196647781663
8,"(1,2)",0.3,40.37867173556899,26,2,84.75734347113799
9,"(1,2)",0.3,105.27663942753989,13,2,214.55327885507978
10,"(1,2)",0.3,33.31058102468965,28,2,70.6211620493793
11,"(1,2)",0.3,22.550293383634447,12,2,49.100586767268894
12,"(1,2)",0.3,15.535447484756702,10,2,35.070894969513404
13,"(1,2)",0.3,21.95495003693746,22,2,47.90990007387492
14,"(1,2)",0.3,25.12999845086614,14,2,54.25999690173228
15,"(1,2)",0.3,21.917898488751227,22,2,47.835796977502454
16,"(1,2)",0.3,19.033685150460965,10,2,42.06737030092193
17,"(1,2)",0.3,25.459836905847077,23,2,54.91967381169415
18,"(1,2)",0.3,34.406209132683,17,2,72.812418265366
19,"(1,2)",0.3,79.07916557407188,42,2,162.15833114814376
20,"(1,2)",0.3,70.32322676119162,23,2,144.64645352238324
1,"(1,2)",0.4,16.816391307706592,17,2,37.632782615413184
2,"(1,2)",0.4,55.53257265441698,9,2,115.06514530883396
3,"(1,2)",0.4,60.27534160689176,17,2,124.55068321378351
4,"(1,2)",0.4,50.99659642578019,13,2,105.99319285156038
5,"(1,2)",0.4,18.801343955208957,16,2,41.60268791041791
6,"(1,2)",0.4,25.59331368272455,24,2,55.1866273654491
7,"(1,2)",0.4,77.14334277222865,15,2,158.2866855444573
8,"(1,2)",0.4,35.080404502932296,26,2,74.16080900586459
9,"(1,2)",0.4,136.88725697372934,13,2,277.7745139474587
10,"(1,2)",0.4,34.871360436268,28,2,73.742720872536
11,"(1,2)",0.4,17.537153358742565,12,2,39.07430671748513
12,"(1,2)",0.4,34.63335920564804,10,2,73.26671841129608
13,"(1,2)",0.4,26.15593891073696,22,2,56.31187782147392
14,"(1,2)",0.4,23.751103345920207,14,2,51.502206691840414
15,"(1,2)",0.4,25.354414903825614,22,2,54.70882980765123
16,"(1,2)",0.4,34.250507689441704,10,2,72.50101537888341
17,"(1,2)",0.4,34.70008179898218,23,2,73.40016359796437
18,"(1,2)",0.4,23.97379017454331,17,2,51.94758034908662
19,"(1,2)",0.4,72.83769722112369,42,2,149.67539444224738
20,"(1,2)",0.4,65.01188008486578,23,2,134.02376016973156
1,"(1,2)",0.5,15.918012809215309,17,2,35.83602561843062
2,"(1,2)",0.5,52.12237471886745,9,2,108.2447494377349
3,"(1,2)",0.5,76.69203408611543,17,2,157.38406817223085
4,"(1,2)",0.5,24.144599455906693,13,2,52.289198911813386
5,"(1,2)",0.5,21.00382271327628,16,2,46.00764542655256
6,"(1,2)",0.5,30.266194140220172,24,2,64.53238828044034
7,"(1,2)",0.5,36.53299365823082,15,2,77.06598731646164
8,"(1,2)",0.5,34.9608905396707,26,2,73.9217810793414
9,"(1,2)",0.5,116.79793314218067,13,2,237.59586628436134
10,"(1,2)",0.5,39.01883933931504,28,2,82.03767867863009
11,"(1,2)",0.5,14.735320904058163,12,2,33.470641808116326
12,"(1,2)",0.5,54.0651464672864,10,2,112.1302929345728
13,"(1,2)",0.5,29.289725731524893,22,2,62.579451463049786
14,"(1,2)",0.5,25.807083370627648,14,2,55.614166741255296
15,"(1,2)",0.5,28.296783694009296,22,2,60.59356738801859
16,"(1,2)",0.5,51.92859524589757,10,2,107.85719049179514
17,"(1,2)",0.5,45.30687811166913,23,2,94.61375622333826
18,"(1,2)",0.5,19.317663940226474,17,2,42.63532788045295
19,"(1,2)",0.5,76.48770849685386,42,2,156.9754169937077
20,"(1,2)",0.5,37.8755197958606,23,2,79.7510395917212
1,"(1,2)",0.6,16.508816075065706,17,2,37.01763215013141
2,"(1,2)",0.6,52.7305421145864,9,2,109.4610842291728
3,"(1,2)",0.6,71.66636246164724,17,2,147.33272492329448
4,"(1,2)",0.6,21.019688766992704,13,2,46.03937753398541
5,"(1,2)",0.6,23.012071151148007,16,2,50.02414230229601
6,"(1,2)",0.6,32.45212689391366,24,2,68.90425378782732
7,"(1,2)",0.6,30.754099989484903,15,2,65.5081999789698
8,"(1,2)",0.6,36.35892781675729,26,2,76.71785563351457
9,"(1,2)",0.6,110.507032675332,13,2,225.014065350664
10,"(1,2)",0.6,46.42315169866648,28,2,96.84630339733296
11,"(1,2)",0.6,14.955706346480238,12,2,33.911412692960475
12,"(1,2)",0.6,56.256614794325884,10,2,116.51322958865177
13,"(1,2)",0.6,35.5483043180116,22,2,75.0966086360232
14,"(1,2)",0.6,25.86035026632246,14,2,55.72070053264492
15,"(1,2)",0.6,32.50104476005655,22,2,69.0020895201131
16,"(1,2)",0.6,53.20543497133558,10,2,110.41086994267116
17,"(1,2)",0.6,44.54448288805933,23,2,93.08896577611866
18,"(1,2)",0.6,18.898317675936937,17,2,41.796635351873874
19,"(1,2)",0.6,94.41918901693204,42,2,192.83837803386407
20,"(1,2)",0.6,35.29284363975714,23,2,74.58568727951427
1,"(1,2)",0.7,16.812696896483914,17,2,37.62539379296783
2,"(1,2)",0.7,34.07466573490074,9,2,72.14933146980148
3,"(1,2)",0.7,37.33257943249569,17,2,78.66515886499138
4,"(1,2)",0.7,24.300948913214718,13,2,52.601897826429436
5,"(1,2)",0.7,23.82052196082299,16,2,51.64104392164598
6,"(1,2)",0.7,29.211209714335507,24,2,62.42241942867101
7,"(1,2)",0.7,33.43920522113428,15,2,70.87841044226856
8,"(1,2)",0.7,40.61125740785346,26,2,85.22251481570692
9,"(1,2)",0.7,36.80604277767276,13,2,77.61208555534552
10,"(1,2)",0.7,41.59721298519356,28,2,87.19442597038712
11,"(1,2)",0.7,17.103750653413833,12,2,38.207501306827666
12,"(1,2)",0.7,18.43245112150254,10,2,40.86490224300508
13,"(1,2)",0.7,33.57696137203647,22,2,71.15392274407294
14,"(1,2)",0.7,28.077485247563175,14,2,60.15497049512635
15,"(1,2)",0.7,31.785678689881305,22,2,67.57135737976262
16,"(1,2)",0.7,16.130889570051284,10,2,36.26177914010257
17,"(1,2)",0.7,42.55838590782437,23,2,89.11677181564875
18,"(1,2)",0.7,21.61615304300287,17,2,47.23230608600574
19,"(1,2)",0.7,66.5560632240508,42,2,137.1121264481016
20,"(1,2)",0.7,40.120152221629375,23,2,84.24030444325875
1,"(1,2)",0.8,19.18616930107992,17,2,42.37233860215984
2,"(1,2)",0.8,33.979572863369825,9,2,71.95914572673965
3,"(1,2)",0.8,33.2342577873174,17,2,70.4685155746348
4,"(1,2)",0.8,20.912845315525402,13,2,45.825690631050804
5,"(1,2)",0.8,23.158841543406165,16,2,50.31768308681233
6,"(1,2)",0.8,29.86515610401662,24,2,63.73031220803324
7,"(1,2)",0.8,28.37022596741302,15,2,60.74045193482604
8,"(1,2)",0.8,37.52772133328241,26,2,79.05544266656482
9,"(1,2)",0.8,32.76079611927477,13,2,69.52159223854954
10,"(1,2)",0.8,47.051430255123435,28,2,98.10286051024687
11,"(1,2)",0.8,16.034220365893383,12,2,36.068440731786765
12,"(1,2)",0.8,15.968464009478279,10,2,35.93692801895656
13,"(1,2)",0.8,35.80971949721224,22,2,75.61943899442448
14,"(1,2)",0.8,24.223026305309595,14,2,52.44605261061919
15,"(1,2)",0.8,29.560203304257588,22,2,63.120406608515175
16,"(1,2)",0.8,14.764491205152343,10,2,33.528982410304685
17,"(1,2)",0.8,40.370304041030764,23,2,84.74060808206153
18,"(1,2)",0.8,22.09517686256188,17,2,48.19035372512376
19,"(1,2)",0.8,64.35628077148661,42,2,132.71256154297322
20,"(1,2)",0.8,36.81149835444617,23,2,77.62299670889234
1,"(1,2)",0.9,22.510021698556727,17,2,49.020043397113454
2,"(1,2)",0.9,35.70404045711815,9,2,75.4080809142363
3,"(1,2)",0.9,60.290539135323264,17,2,124.58107827064653
4,"(1,2)",0.9,25.758968124133858,13,2,55.517936248267716
5,"(1,2)",0.9,23.65845313774479,16,2,51.31690627548958
6,"(1,2)",0.9,29.205134177814475,24,2,62.41026835562895
7,"(1,2)",0.9,35.29530943286395,15,2,74.5906188657279
8,"(1,2)",0.9,49.06305638028017,26,2,102.12611276056035
9,"(1,2)",0.9,75.80544970317563,13,2,155.61089940635125
10,"(1,2)",0.9,44.27835410296312,28,2,92.55670820592624
11,"(1,2)",0.9,18.9512215457376,12,2,41.9024430914752
12,"(1,2)",0.9,15.971587567916036,10,2,35.94317513583207
13,"(1,2)",0.9,31.057833363442228,22,2,66.11566672688446
14,"(1,2)",0.9,25.13395443562934,14,2,54.26790887125868
15,"(1,2)",0.9,28.75223621997818,22,2,61.50447243995636
16,"(1,2)",0.9,16.422989771211224,10,2,36.84597954242245
17,"(1,2)",0.9,28.934248426129752,23,2,61.868496852259504
18,"(1,2)",0.9,28.826457416491024,17,2,61.65291483298205
19,"(1,2)",0.9,61.34609398274234,42,2,126.69218796548468
20,"(1,2)",0.9,49.25497047605904,23,2,102.50994095211809
1,"(1,3)",0.1,52.50377021348998,17,1,107.00754042697996
2,"(1,3)",0.1,49.993977908480076,9,1,101.98795581696015
3,"(1,3)",0.1,78.93878669474175,17,1,159.8775733894835
4,"(1,3)",0.1,46.41045897002397,13,1,94.82091794004793
5,"(1,3)",0.1,38.49258658511337,16,1,78.98517317022674
6,"(1,3)",0.1,62.13252060428086,24,1,126.26504120856173
7,"(1,3)",0.1,72.65518572483262,15,1,147.31037144966524
8,"(1,3)",0.1,78.43233156769811,26,1,158.86466313539623
9,"(1,3)",0.1,49.60913208757464,13,1,101.21826417514929
10,"(1,3)",0.1,64.7138429529696,28,1,131.4276859059392
11,"(1,3)",0.1,38.04150802174882,12,1,78.08301604349764
12,"(1,3)",0.1,21.771550021481257,10,1,45.543100042962514
13,"(1,3)",0.1,37.387344630192224,22,1,76.77468926038445
14,"(1,3)",0.1,30.263075466148923,14,1,62.526150932297845
15,"(1,3)",0.1,43.23440286652338,22,1,88.46880573304676
16,"(1,3)",0.1,30.910609191452473,10,1,63.821218382904945
17,"(1,3)",0.1,25.75916871878469,23,1,53.51833743756938
18,"(1,3)",0.1,62.05855099173655,17,1,126.1171019834731
19,"(1,3)",0.1,127.10395304977826,42,1,256.2079060995565
20,"(1,3)",0.1,77.82856854598165,23,1,157.6571370919633
1,"(1,3)",0.2,41.268374449507526,17,2,86.53674889901505
2,"(1,3)",0.2,46.49798896250933,9,2,96.99597792501866
3,"(1,3)",0.2,59.389240618950275,17,2,122.77848123790055
4,"(1,3)",0.2,41.5927141840709,13,2,87.1854283681418
5,"(1,3)",0.2,30.841999250416887,16,2,65.68399850083378
6,"(1,3)",0.2,40.07084094062967,24,2,84.14168188125934
7,"(1,3)",0.2,69.91688248055938,15,2,143.83376496111876
8,"(1,3)",0.2,59.209272376229016,26,2,122.41854475245803
9,"(1,3)",0.2,127.84615291899843,13,2,259.69230583799686
10,"(1,3)",0.2,49.04224728683571,28,2,102.08449457367142
